location_id,datetime,hour,day_of_week,month,aqi_value_no2,aqi_value_o3,aqi_value_pm25,concentration_no2,concentration_o3,concentration_pm25,overall_aqi,season_encoded,overall_aqi,overall_aqi_category
192,2025-07-25 03:00:00+00:00,-1.2178182738569943,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.3083603452989804,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 04:00:00+00:00,-1.0727252083092988,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.18767840859679175,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 05:00:00+00:00,-0.9276321427616033,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.0066555035435084614,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 06:00:00+00:00,-0.7825390772139078,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.24801937694788595,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 07:00:00+00:00,-0.6374460116662122,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.5497242187033579,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 08:00:00+00:00,-0.4923529461185167,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.6100651870544523,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 09:00:00+00:00,-0.34725988057082113,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.48938325035226343,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 10:00:00+00:00,-0.2021668150231256,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.42904228200116923,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 11:00:00+00:00,-0.05707374947543009,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.0066555035435084614,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 12:00:00+00:00,0.08801931607226544,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.17436740150977462,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 13:00:00+00:00,0.23311238161996098,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.17436740150977462,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 14:00:00+00:00,0.3782054471676565,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.11402643315868018,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 15:00:00+00:00,0.523298512715352,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.17436740150977462,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 16:00:00+00:00,0.6683915782630476,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.12733744024569732,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 17:00:00+00:00,0.8134846438107431,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.3083603452989804,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 18:00:00+00:00,0.9585777093584387,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.24801937694788595,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 19:00:00+00:00,1.103670774906134,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.12733744024569732,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-25 20:00:00+00:00,1.2487638404538297,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.7910880921077353,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
